Classification Name,Classification Code,Country Name,Country Code,Time,Time Code,Cost of a healthy diet [CoHD]
Food Prices for Nutrition 3.0,FPN 3.0,Slovak Republic,SVK,2020,YR2020,2.89
Food Prices for Nutrition 3.0,FPN 3.0,Slovak Republic,SVK,2021,YR2021,2.98
Food Prices for Nutrition 3.0,FPN 3.0,Slovak Republic,SVK,2022,YR2022,3.54
Food Prices for Nutrition 3.0,FPN 3.0,Slovenia,SVN,2017,YR2017,2.6
Food Prices for Nutrition 3.0,FPN 3.0,Slovenia,SVN,2018,YR2018,2.7
Food Prices for Nutrition 3.0,FPN 3.0,Slovenia,SVN,2019,YR2019,2.85
Food Prices for Nutrition 3.0,FPN 3.0,Slovenia,SVN,2020,YR2020,2.98
Food Prices for Nutrition 3.0,FPN 3.0,Slovenia,SVN,2021,YR2021,3.02
Food Prices for Nutrition 3.0,FPN 3.0,Slovenia,SVN,2022,YR2022,3.44
Food Prices for Nutrition 3.0,FPN 3.0,Somalia,SOM,2017,YR2017,..
Food Prices for Nutrition 3.0,FPN 3.0,Somalia,SOM,2018,YR2018,..
Food Prices for Nutrition 3.0,FPN 3.0,Somalia,SOM,2019,YR2019,..
Food Prices for Nutrition 3.0,FPN 3.0,Somalia,SOM,2020,YR2020,..
Food Prices for Nutrition 3.0,FPN 3.0,Somalia,SOM,2021,YR2021,4.14
Food Prices for Nutrition 3.0,FPN 3.0,Somalia,SOM,2022,YR2022,..
Food Prices for Nutrition 3.0,FPN 3.0,South Africa,ZAF,2017,YR2017,3.05
Food Prices for Nutrition 3.0,FPN 3.0,South Africa,ZAF,2018,YR2018,3.08
Food Prices for Nutrition 3.0,FPN 3.0,South Africa,ZAF,2019,YR2019,3.12
Food Prices for Nutrition 3.0,FPN 3.0,South Africa,ZAF,2020,YR2020,3.19
Food Prices for Nutrition 3.0,FPN 3.0,South Africa,ZAF,2021,YR2021,3.39
Food Prices for Nutrition 3.0,FPN 3.0,South Africa,ZAF,2022,YR2022,3.74
Food Prices for Nutrition 3.0,FPN 3.0,South Asia,SAS,2017,YR2017,3.32
Food Prices for Nutrition 3.0,FPN 3.0,South Asia,SAS,2018,YR2018,3.37
Food Prices for Nutrition 3.0,FPN 3.0,South Asia,SAS,2019,YR2019,3.42
Food Prices for Nutrition 3.0,FPN 3.0,South Asia,SAS,2020,YR2020,3.59
Food Prices for Nutrition 3.0,FPN 3.0,South Asia,SAS,2021,YR2021,3.79
Food Prices for Nutrition 3.0,FPN 3.0,South Asia,SAS,2022,YR2022,4.16
Food Prices for Nutrition 3.0,FPN 3.0,South Sudan,SSD,2017,YR2017,..
Food Prices for Nutrition 3.0,FPN 3.0,South Sudan,SSD,2018,YR2018,..
Food Prices for Nutrition 3.0,FPN 3.0,South Sudan,SSD,2019,YR2019,..
Food Prices for Nutrition 3.0,FPN 3.0,South Sudan,SSD,2020,YR2020,..
Food Prices for Nutrition 3.0,FPN 3.0,South Sudan,SSD,2021,YR2021,3.97
Food Prices for Nutrition 3.0,FPN 3.0,South Sudan,SSD,2022,YR2022,..
Food Prices for Nutrition 3.0,FPN 3.0,Spain,ESP,2017,YR2017,2.53
Food Prices for Nutrition 3.0,FPN 3.0,Spain,ESP,2018,YR2018,2.57
Food Prices for Nutrition 3.0,FPN 3.0,Spain,ESP,2019,YR2019,2.71
Food Prices for Nutrition 3.0,FPN 3.0,Spain,ESP,2020,YR2020,2.75
Food Prices for Nutrition 3.0,FPN 3.0,Spain,ESP,2021,YR2021,2.91
Food Prices for Nutrition 3.0,FPN 3.0,Spain,ESP,2022,YR2022,3.35
Food Prices for Nutrition 3.0,FPN 3.0,Sri Lanka,LKA,2017,YR2017,3.58
Food Prices for Nutrition 3.0,FPN 3.0,Sri Lanka,LKA,2018,YR2018,3.58
Food Prices for Nutrition 3.0,FPN 3.0,Sri Lanka,LKA,2019,YR2019,3.55
Food Prices for Nutrition 3.0,FPN 3.0,Sri Lanka,LKA,2020,YR2020,3.79
Food Prices for Nutrition 3.0,FPN 3.0,Sri Lanka,LKA,2021,YR2021,4.13
Food Prices for Nutrition 3.0,FPN 3.0,Sri Lanka,LKA,2022,YR2022,4.77
Food Prices for Nutrition 3.0,FPN 3.0,St. Kitts and Nevis,KNA,2017,YR2017,3.35
Food Prices for Nutrition 3.0,FPN 3.0,St. Kitts and Nevis,KNA,2018,YR2018,3.55
Food Prices for Nutrition 3.0,FPN 3.0,St. Kitts and Nevis,KNA,2019,YR2019,3.7
Food Prices for Nutrition 3.0,FPN 3.0,St. Kitts and Nevis,KNA,2020,YR2020,3.8
Food Prices for Nutrition 3.0,FPN 3.0,St. Kitts and Nevis,KNA,2021,YR2021,3.94
Food Prices for Nutrition 3.0,FPN 3.0,St. Kitts and Nevis,KNA,2022,YR2022,4.58
Food Prices for Nutrition 3.0,FPN 3.0,St. Lucia,LCA,2017,YR2017,3.44
Food Prices for Nutrition 3.0,FPN 3.0,St. Lucia,LCA,2018,YR2018,3.59
Food Prices for Nutrition 3.0,FPN 3.0,St. Lucia,LCA,2019,YR2019,3.71
Food Prices for Nutrition 3.0,FPN 3.0,St. Lucia,LCA,2020,YR2020,3.79
Food Prices for Nutrition 3.0,FPN 3.0,St. Lucia,LCA,2021,YR2021,3.88
Food Prices for Nutrition 3.0,FPN 3.0,St. Lucia,LCA,2022,YR2022,4.15
Food Prices for Nutrition 3.0,FPN 3.0,St. Vincent and the Grenadines,VCT,2017,YR2017,4.34
Food Prices for Nutrition 3.0,FPN 3.0,St. Vincent and the Grenadines,VCT,2018,YR2018,4.45
Food Prices for Nutrition 3.0,FPN 3.0,St. Vincent and the Grenadines,VCT,2019,YR2019,4.51
Food Prices for Nutrition 3.0,FPN 3.0,St. Vincent and the Grenadines,VCT,2020,YR2020,4.68
Food Prices for Nutrition 3.0,FPN 3.0,St. Vincent and the Grenadines,VCT,2021,YR2021,4.94
Food Prices for Nutrition 3.0,FPN 3.0,St. Vincent and the Grenadines,VCT,2022,YR2022,5.56
Food Prices for Nutrition 3.0,FPN 3.0,Sub-Saharan Africa,SSF,2017,YR2017,3.04
Food Prices for Nutrition 3.0,FPN 3.0,Sub-Saharan Africa,SSF,2018,YR2018,3.05
Food Prices for Nutrition 3.0,FPN 3.0,Sub-Saharan Africa,SSF,2019,YR2019,3.07
Food Prices for Nutrition 3.0,FPN 3.0,Sub-Saharan Africa,SSF,2020,YR2020,3.15
Food Prices for Nutrition 3.0,FPN 3.0,Sub-Saharan Africa,SSF,2021,YR2021,3.38
Food Prices for Nutrition 3.0,FPN 3.0,Sub-Saharan Africa,SSF,2022,YR2022,3.69
Food Prices for Nutrition 3.0,FPN 3.0,Sudan,SDN,2017,YR2017,2.53
Food Prices for Nutrition 3.0,FPN 3.0,Sudan,SDN,2018,YR2018,2.7
Food Prices for Nutrition 3.0,FPN 3.0,Sudan,SDN,2019,YR2019,2.96
Food Prices for Nutrition 3.0,FPN 3.0,Sudan,SDN,2020,YR2020,2.82
Food Prices for Nutrition 3.0,FPN 3.0,Sudan,SDN,2021,YR2021,2.12
Food Prices for Nutrition 3.0,FPN 3.0,Sudan,SDN,2022,YR2022,1.86
Food Prices for Nutrition 3.0,FPN 3.0,Suriname,SUR,2017,YR2017,4.42
Food Prices for Nutrition 3.0,FPN 3.0,Suriname,SUR,2018,YR2018,4.65
Food Prices for Nutrition 3.0,FPN 3.0,Suriname,SUR,2019,YR2019,4.75
Food Prices for Nutrition 3.0,FPN 3.0,Suriname,SUR,2020,YR2020,5.11
Food Prices for Nutrition 3.0,FPN 3.0,Suriname,SUR,2021,YR2021,5.42
Food Prices for Nutrition 3.0,FPN 3.0,Suriname,SUR,2022,YR2022,5.82
Food Prices for Nutrition 3.0,FPN 3.0,Sweden,SWE,2017,YR2017,2.71
Food Prices for Nutrition 3.0,FPN 3.0,Sweden,SWE,2018,YR2018,2.77
Food Prices for Nutrition 3.0,FPN 3.0,Sweden,SWE,2019,YR2019,2.91
Food Prices for Nutrition 3.0,FPN 3.0,Sweden,SWE,2020,YR2020,3
Food Prices for Nutrition 3.0,FPN 3.0,Sweden,SWE,2021,YR2021,3.1
Food Prices for Nutrition 3.0,FPN 3.0,Sweden,SWE,2022,YR2022,3.56
Food Prices for Nutrition 3.0,FPN 3.0,Switzerland,CHE,2017,YR2017,2.39
Food Prices for Nutrition 3.0,FPN 3.0,Switzerland,CHE,2018,YR2018,2.45
Food Prices for Nutrition 3.0,FPN 3.0,Switzerland,CHE,2019,YR2019,2.55
Food Prices for Nutrition 3.0,FPN 3.0,Switzerland,CHE,2020,YR2020,2.59
Food Prices for Nutrition 3.0,FPN 3.0,Switzerland,CHE,2021,YR2021,2.65
Food Prices for Nutrition 3.0,FPN 3.0,Switzerland,CHE,2022,YR2022,2.85
Food Prices for Nutrition 3.0,FPN 3.0,Syrian Arab Republic,SYR,2017,YR2017,..
Food Prices for Nutrition 3.0,FPN 3.0,Syrian Arab Republic,SYR,2018,YR2018,..
Food Prices for Nutrition 3.0,FPN 3.0,Syrian Arab Republic,SYR,2019,YR2019,..
Food Prices for Nutrition 3.0,FPN 3.0,Syrian Arab Republic,SYR,2020,YR2020,..
Food Prices for Nutrition 3.0,FPN 3.0,Syrian Arab Republic,SYR,2021,YR2021,5.11
Food Prices for Nutrition 3.0,FPN 3.0,Syrian Arab Republic,SYR,2022,YR2022,..
Food Prices for Nutrition 3.0,FPN 3.0,"Taiwan, China",TWN,2017,YR2017,3.99
Food Prices for Nutrition 3.0,FPN 3.0,"Taiwan, China",TWN,2018,YR2018,..
Food Prices for Nutrition 3.0,FPN 3.0,"Taiwan, China",TWN,2019,YR2019,..
Food Prices for Nutrition 3.0,FPN 3.0,"Taiwan, China",TWN,2020,YR2020,..
Food Prices for Nutrition 3.0,FPN 3.0,"Taiwan, China",TWN,2021,YR2021,4.97
Food Prices for Nutrition 3.0,FPN 3.0,"Taiwan, China",TWN,2022,YR2022,..
Food Prices for Nutrition 3.0,FPN 3.0,Tajikistan,TJK,2017,YR2017,3.11
Food Prices for Nutrition 3.0,FPN 3.0,Tajikistan,TJK,2018,YR2018,3.12
Food Prices for Nutrition 3.0,FPN 3.0,Tajikistan,TJK,2019,YR2019,3.29
Food Prices for Nutrition 3.0,FPN 3.0,Tajikistan,TJK,2020,YR2020,3.57
Food Prices for Nutrition 3.0,FPN 3.0,Tajikistan,TJK,2021,YR2021,3.71
Food Prices for Nutrition 3.0,FPN 3.0,Tajikistan,TJK,2022,YR2022,3.9
Food Prices for Nutrition 3.0,FPN 3.0,Tanzania,TZA,2017,YR2017,2.21
Food Prices for Nutrition 3.0,FPN 3.0,Tanzania,TZA,2018,YR2018,2.25
Food Prices for Nutrition 3.0,FPN 3.0,Tanzania,TZA,2019,YR2019,2.27
Food Prices for Nutrition 3.0,FPN 3.0,Tanzania,TZA,2020,YR2020,2.32
Food Prices for Nutrition 3.0,FPN 3.0,Tanzania,TZA,2021,YR2021,2.43
Food Prices for Nutrition 3.0,FPN 3.0,Tanzania,TZA,2022,YR2022,2.7
Food Prices for Nutrition 3.0,FPN 3.0,Thailand,THA,2017,YR2017,4.03
Food Prices for Nutrition 3.0,FPN 3.0,Thailand,THA,2018,YR2018,4.1
Food Prices for Nutrition 3.0,FPN 3.0,Thailand,THA,2019,YR2019,4.25
Food Prices for Nutrition 3.0,FPN 3.0,Thailand,THA,2020,YR2020,4.39
Food Prices for Nutrition 3.0,FPN 3.0,Thailand,THA,2021,YR2021,4.53
Food Prices for Nutrition 3.0,FPN 3.0,Thailand,THA,2022,YR2022,4.93
Food Prices for Nutrition 3.0,FPN 3.0,Togo,TGO,2017,YR2017,2.46
Food Prices for Nutrition 3.0,FPN 3.0,Togo,TGO,2018,YR2018,2.5
Food Prices for Nutrition 3.0,FPN 3.0,Togo,TGO,2019,YR2019,2.52
Food Prices for Nutrition 3.0,FPN 3.0,Togo,TGO,2020,YR2020,2.59
Food Prices for Nutrition 3.0,FPN 3.0,Togo,TGO,2021,YR2021,2.86
Food Prices for Nutrition 3.0,FPN 3.0,Togo,TGO,2022,YR2022,3.18
Food Prices for Nutrition 3.0,FPN 3.0,Trinidad and Tobago,TTO,2017,YR2017,3.91
Food Prices for Nutrition 3.0,FPN 3.0,Trinidad and Tobago,TTO,2018,YR2018,4.01
Food Prices for Nutrition 3.0,FPN 3.0,Trinidad and Tobago,TTO,2019,YR2019,4.07
Food Prices for Nutrition 3.0,FPN 3.0,Trinidad and Tobago,TTO,2020,YR2020,4.21
Food Prices for Nutrition 3.0,FPN 3.0,Trinidad and Tobago,TTO,2021,YR2021,4.51
Food Prices for Nutrition 3.0,FPN 3.0,Trinidad and Tobago,TTO,2022,YR2022,5.08
Food Prices for Nutrition 3.0,FPN 3.0,Tunisia,TUN,2017,YR2017,3.66
Food Prices for Nutrition 3.0,FPN 3.0,Tunisia,TUN,2018,YR2018,3.74
Food Prices for Nutrition 3.0,FPN 3.0,Tunisia,TUN,2019,YR2019,3.82
Food Prices for Nutrition 3.0,FPN 3.0,Tunisia,TUN,2020,YR2020,3.83
Food Prices for Nutrition 3.0,FPN 3.0,Tunisia,TUN,2021,YR2021,4.03
Food Prices for Nutrition 3.0,FPN 3.0,Tunisia,TUN,2022,YR2022,4.46
Food Prices for Nutrition 3.0,FPN 3.0,Turkiye,TUR,2017,YR2017,3.44
Food Prices for Nutrition 3.0,FPN 3.0,Turkiye,TUR,2018,YR2018,3.58
Food Prices for Nutrition 3.0,FPN 3.0,Turkiye,TUR,2019,YR2019,3.87
Food Prices for Nutrition 3.0,FPN 3.0,Turkiye,TUR,2020,YR2020,3.71
Food Prices for Nutrition 3.0,FPN 3.0,Turkiye,TUR,2021,YR2021,3.82
Food Prices for Nutrition 3.0,FPN 3.0,Turkiye,TUR,2022,YR2022,4.5
Food Prices for Nutrition 3.0,FPN 3.0,Turks and Caicos Islands,TCA,2017,YR2017,2.81
Food Prices for Nutrition 3.0,FPN 3.0,Turks and Caicos Islands,TCA,2018,YR2018,2.9
Food Prices for Nutrition 3.0,FPN 3.0,Turks and Caicos Islands,TCA,2019,YR2019,2.97
Food Prices for Nutrition 3.0,FPN 3.0,Turks and Caicos Islands,TCA,2020,YR2020,3.07
Food Prices for Nutrition 3.0,FPN 3.0,Turks and Caicos Islands,TCA,2021,YR2021,3.23
Food Prices for Nutrition 3.0,FPN 3.0,Turks and Caicos Islands,TCA,2022,YR2022,3.55
Food Prices for Nutrition 3.0,FPN 3.0,Uganda,UGA,2017,YR2017,3.12
Food Prices for Nutrition 3.0,FPN 3.0,Uganda,UGA,2018,YR2018,3.08
Food Prices for Nutrition 3.0,FPN 3.0,Uganda,UGA,2019,YR2019,3.04
Food Prices for Nutrition 3.0,FPN 3.0,Uganda,UGA,2020,YR2020,3.03
Food Prices for Nutrition 3.0,FPN 3.0,Uganda,UGA,2021,YR2021,3.15
Food Prices for Nutrition 3.0,FPN 3.0,Uganda,UGA,2022,YR2022,3.6
Food Prices for Nutrition 3.0,FPN 3.0,United Arab Emirates,ARE,2017,YR2017,2.42
Food Prices for Nutrition 3.0,FPN 3.0,United Arab Emirates,ARE,2018,YR2018,2.5
Food Prices for Nutrition 3.0,FPN 3.0,United Arab Emirates,ARE,2019,YR2019,2.55
Food Prices for Nutrition 3.0,FPN 3.0,United Arab Emirates,ARE,2020,YR2020,2.74
Food Prices for Nutrition 3.0,FPN 3.0,United Arab Emirates,ARE,2021,YR2021,2.86
Food Prices for Nutrition 3.0,FPN 3.0,United Arab Emirates,ARE,2022,YR2022,3.14
Food Prices for Nutrition 3.0,FPN 3.0,United Kingdom,GBR,2017,YR2017,1.7
Food Prices for Nutrition 3.0,FPN 3.0,United Kingdom,GBR,2018,YR2018,1.75
Food Prices for Nutrition 3.0,FPN 3.0,United Kingdom,GBR,2019,YR2019,1.83
Food Prices for Nutrition 3.0,FPN 3.0,United Kingdom,GBR,2020,YR2020,1.86
Food Prices for Nutrition 3.0,FPN 3.0,United Kingdom,GBR,2021,YR2021,1.93
Food Prices for Nutrition 3.0,FPN 3.0,United Kingdom,GBR,2022,YR2022,2.12
Food Prices for Nutrition 3.0,FPN 3.0,United States,USA,2017,YR2017,2.17
Food Prices for Nutrition 3.0,FPN 3.0,United States,USA,2018,YR2018,2.18
Food Prices for Nutrition 3.0,FPN 3.0,United States,USA,2019,YR2019,2.2
Food Prices for Nutrition 3.0,FPN 3.0,United States,USA,2020,YR2020,2.28
Food Prices for Nutrition 3.0,FPN 3.0,United States,USA,2021,YR2021,2.36
Food Prices for Nutrition 3.0,FPN 3.0,United States,USA,2022,YR2022,2.63
Food Prices for Nutrition 3.0,FPN 3.0,Upper-middle-income,UMC,2017,YR2017,3.3
Food Prices for Nutrition 3.0,FPN 3.0,Upper-middle-income,UMC,2018,YR2018,3.36
Food Prices for Nutrition 3.0,FPN 3.0,Upper-middle-income,UMC,2019,YR2019,3.46
Food Prices for Nutrition 3.0,FPN 3.0,Upper-middle-income,UMC,2020,YR2020,3.54
Food Prices for Nutrition 3.0,FPN 3.0,Upper-middle-income,UMC,2021,YR2021,3.74
Food Prices for Nutrition 3.0,FPN 3.0,Upper-middle-income,UMC,2022,YR2022,4.2
Food Prices for Nutrition 3.0,FPN 3.0,Uruguay,URY,2017,YR2017,2.87
Food Prices for Nutrition 3.0,FPN 3.0,Uruguay,URY,2018,YR2018,2.96
Food Prices for Nutrition 3.0,FPN 3.0,Uruguay,URY,2019,YR2019,3.04
Food Prices for Nutrition 3.0,FPN 3.0,Uruguay,URY,2020,YR2020,3.19
Food Prices for Nutrition 3.0,FPN 3.0,Uruguay,URY,2021,YR2021,3.31
Food Prices for Nutrition 3.0,FPN 3.0,Uruguay,URY,2022,YR2022,3.64
Food Prices for Nutrition 3.0,FPN 3.0,Uzbekistan,UZB,2017,YR2017,4.11
Food Prices for Nutrition 3.0,FPN 3.0,Uzbekistan,UZB,2018,YR2018,4.3
Food Prices for Nutrition 3.0,FPN 3.0,Uzbekistan,UZB,2019,YR2019,4.48
Food Prices for Nutrition 3.0,FPN 3.0,Uzbekistan,UZB,2020,YR2020,4.71
Food Prices for Nutrition 3.0,FPN 3.0,Uzbekistan,UZB,2021,YR2021,5.09
Food Prices for Nutrition 3.0,FPN 3.0,Uzbekistan,UZB,2022,YR2022,5.67
Food Prices for Nutrition 3.0,FPN 3.0,Viet Nam,VNM,2017,YR2017,3.14
Food Prices for Nutrition 3.0,FPN 3.0,Viet Nam,VNM,2018,YR2018,3.2
Food Prices for Nutrition 3.0,FPN 3.0,Viet Nam,VNM,2019,YR2019,3.3
Food Prices for Nutrition 3.0,FPN 3.0,Viet Nam,VNM,2020,YR2020,3.56
Food Prices for Nutrition 3.0,FPN 3.0,Viet Nam,VNM,2021,YR2021,3.69
Food Prices for Nutrition 3.0,FPN 3.0,Viet Nam,VNM,2022,YR2022,3.96
Food Prices for Nutrition 3.0,FPN 3.0,West Bank and Gaza,PSE,2017,YR2017,2.62
Food Prices for Nutrition 3.0,FPN 3.0,West Bank and Gaza,PSE,2018,YR2018,2.66
Food Prices for Nutrition 3.0,FPN 3.0,West Bank and Gaza,PSE,2019,YR2019,2.74
Food Prices for Nutrition 3.0,FPN 3.0,West Bank and Gaza,PSE,2020,YR2020,2.63
Food Prices for Nutrition 3.0,FPN 3.0,West Bank and Gaza,PSE,2021,YR2021,2.58
Food Prices for Nutrition 3.0,FPN 3.0,West Bank and Gaza,PSE,2022,YR2022,2.98
Food Prices for Nutrition 3.0,FPN 3.0,WORLD,WLD,2017,YR2017,3.13
Food Prices for Nutrition 3.0,FPN 3.0,WORLD,WLD,2018,YR2018,3.17
Food Prices for Nutrition 3.0,FPN 3.0,WORLD,WLD,2019,YR2019,3.25
Food Prices for Nutrition 3.0,FPN 3.0,WORLD,WLD,2020,YR2020,3.35
Food Prices for Nutrition 3.0,FPN 3.0,WORLD,WLD,2021,YR2021,3.56
Food Prices for Nutrition 3.0,FPN 3.0,WORLD,WLD,2022,YR2022,3.96
Food Prices for Nutrition 3.0,FPN 3.0,Zambia,ZMB,2017,YR2017,2.73
Food Prices for Nutrition 3.0,FPN 3.0,Zambia,ZMB,2018,YR2018,2.79
Food Prices for Nutrition 3.0,FPN 3.0,Zambia,ZMB,2019,YR2019,2.88
Food Prices for Nutrition 3.0,FPN 3.0,Zambia,ZMB,2020,YR2020,2.92
Food Prices for Nutrition 3.0,FPN 3.0,Zambia,ZMB,2021,YR2021,3.2
Food Prices for Nutrition 3.0,FPN 3.0,Zambia,ZMB,2022,YR2022,3.53
Food Prices for Nutrition 3.0,FPN 3.0,Zimbabwe,ZWE,2017,YR2017,3.46
Food Prices for Nutrition 3.0,FPN 3.0,Zimbabwe,ZWE,2018,YR2018,..
Food Prices for Nutrition 3.0,FPN 3.0,Zimbabwe,ZWE,2019,YR2019,..
Food Prices for Nutrition 3.0,FPN 3.0,Zimbabwe,ZWE,2020,YR2020,..
Food Prices for Nutrition 3.0,FPN 3.0,Zimbabwe,ZWE,2021,YR2021,..
Food Prices for Nutrition 3.0,FPN 3.0,Zimbabwe,ZWE,2022,YR2022,..
,,,,,,
,,,,,,
,,,,,,
Data from database: Food Prices for Nutrition,,,,,,
Last Updated: 07/24/2024,,,,,,
